id,Fleet,Vehicle ID,Date,Energy Consumption Rate,Total Distance,Total Run Time,Idling Time,Driving Time,Initial SOC,Final SOC,SOC Used,Min SOC,Max SOC,Total Energy Consumption,Average Ambient Temperature,Average Speed,Initial Odometer,Final Odometer,Percent Idling Time,Average Driving Speed,Fleet_full,Region,Fleet ID,Model Year,Initial Service Year,Data Collection Start,Data Collection End,Model Name,Manufacturer,Weight Class,Curb Weight,Capital Cost,Nominal Range,Nominal Efficiency,Peak Power,Peak Torque,Towing Capacity,Battery Chemistry,Rated Energy,Fuel Fired Heater?,Max Charge Rate,Charge Connector,Total Fleet Size,% Electrified,State,Census Region,Body Style,Sector,Vocation,Vehicle Platform,Fleet Type,Data Collection Method,Heater Type,vehicle_name
800,SC1,EV192,9/14/23,2.80375,80,4.48,0.56,3.92,100,32.8,104.8,NA,NA,224.3,72.87714286,17.85714286,10941,11021,0.125,20.40816327,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
801,SC1,EV192,9/15/23,2.336363636,77,3.81,0.24,3.58,100,48.8,84,NA,NA,179.9,71.2825,20.20997375,11021,11098,0.062992126,21.50837989,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
802,SC1,EV192,9/18/23,2.885185185,54,2.61,0.25,2.36,100,54,72.8,NA,NA,155.8,72.525,20.68965517,11098,11152,0.095785441,22.88135593,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
803,SC1,EV192,9/19/23,2.497142857,35,1.62,0.05,1.56,100,59.2,40.8,NA,NA,87.4,66.58,21.60493827,11152,11187,0.030864198,22.43589744,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
804,SC1,EV192,9/20/23,2.289108911,101,5.04,0.71,4.32,100,22,108,NA,NA,231.2,74.44166667,20.03968254,11240,11341,0.140873016,23.37962963,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
805,SC1,EV192,9/21/23,2.48375,80,4.32,0.63,3.68,100,43.2,92.8,NA,NA,198.7,71.725,18.51851852,11341,11421,0.145833333,21.73913043,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
806,SC1,EV192,9/22/23,2.339534884,86,4.55,0.6,3.96,100,42.8,94,NA,NA,201.2,67.7875,18.9010989,11421,11507,0.131868132,21.71717172,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
807,SC1,EV192,9/25/23,2.201904762,105,5.31,0.68,4.62,100,24.4,108,NA,NA,231.2,74.00625,19.7740113,11507,11612,0.128060264,22.72727273,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
808,SC1,EV192,9/26/23,2.181818182,33,1.77,0.14,1.63,100,66.4,33.6,NA,NA,72,65.775,18.6440678,11612,11645,0.079096045,20.24539877,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
809,SC1,EV192,9/27/23,2.369565217,69,3.27,0.38,2.88,100,42.4,76.4,NA,NA,163.5,71.01666667,21.10091743,11699,11768,0.116207951,23.95833333,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
810,SC1,EV192,9/28/23,2.38125,32,1.84,0.09,1.75,100,64.4,35.6,NA,NA,76.2,65.98,17.39130435,11768,11800,0.048913043,18.28571429,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
811,SC1,EV192,9/29/23,2.369767442,86,4.59,0.41,4.18,100,42.4,95.2,NA,NA,203.8,69.82166667,18.73638344,11800,11886,0.089324619,20.57416268,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
812,SC1,EV192,10/3/23,2.481818182,77,4.47,0.6,3.89,100,46.4,89.2,NA,NA,191.1,70.085,17.22595078,11887,11964,0.134228188,19.79434447,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
813,SC1,EV192,10/4/23,2.471428571,70,3.95,0.76,3.18,100,52.4,80.8,NA,NA,173,76.57777778,17.72151899,11964,12034,0.192405063,22.01257862,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
814,SC1,EV192,10/5/23,2.467164179,67,3.48,0.32,3.17,100,55.6,77.2,NA,NA,165.3,82.925,19.25287356,12034,12102,0.091954023,21.13564669,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
815,SC1,EV192,10/18/23,2.208333333,48,2.41,0.23,2.18,96,46.4,49.6,NA,NA,106,62.42333333,19.91701245,12240,12288,0.095435685,22.01834862,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
816,SC1,EV192,10/20/23,2.4925,80,4.44,1.13,3.39,100,44.8,93.2,NA,NA,199.4,70.7125,18.01801802,12288,12368,0.254504505,23.59882006,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
817,SC1,EV192,10/24/23,1.957142857,7,0.61,0.13,0.48,100,93.6,6.4,NA,NA,13.7,66.2,11.47540984,12376,12383,0.213114754,14.58333333,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
818,SC1,EV192,10/25/23,2.12,40,1.87,0.3,1.57,93.2,53.6,39.6,NA,NA,84.8,64.7,21.39037433,12383,12423,0.160427807,25.47770701,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
819,SC1,EV192,10/26/23,2.546153846,39,2.23,0.28,1.96,97.6,51.2,46.4,NA,NA,99.3,70.5,17.48878924,12426,12465,0.125560538,19.89795918,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
820,SC1,EV192,10/27/23,2.487837838,74,4.2,0.9,3.3,100,46,86,NA,NA,184.1,65.6625,17.61904762,12465,12539,0.214285714,22.42424242,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
821,SC1,EV192,10/31/23,2.486538462,52,2.74,0.46,2.29,100,39.6,60.4,NA,NA,129.3,54.075,18.97810219,12598,12650,0.167883212,22.70742358,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
822,SC1,EV192,11/2/23,2.587037037,54,2.62,0.51,2.11,100,34.8,65.2,NA,NA,139.7,59.47777778,20.61068702,12704,12758,0.194656489,25.59241706,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
823,SC1,EV192,11/7/23,2.581818182,88,4.5,0.57,3.92,100,42,106,NA,NA,227.2,64.04444444,19.55555556,12758,12846,0.126666667,22.44897959,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
824,SC1,EV192,11/8/23,2.670588235,51,2.26,0.4,1.86,100,36.4,63.6,NA,NA,136.2,57.6,22.56637168,12846,12897,0.17699115,27.41935484,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
826,SC1,EV192,11/14/23,2.586538462,52,2.8,0.65,2.14,100,37.2,62.8,NA,NA,134.5,56.5,18.57142857,13048,13100,0.232142857,24.29906542,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
827,SC1,EV192,11/15/23,2.551020408,49,2.9,0.96,1.93,100,41.6,58.4,NA,NA,125,64,16.89655172,13100,13149,0.331034483,25.38860104,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
828,SC1,EV192,11/16/23,2.294642857,56,2.85,0.35,2.49,100,63.6,60,NA,NA,128.5,67.39166667,19.64912281,13149,13223,0.122807018,22.48995984,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
829,SC1,EV192,11/17/23,2.61884058,69,4.13,1.16,2.98,100,62.8,84.4,NA,NA,180.7,66.78571429,16.70702179,13223,13294,0.280871671,23.15436242,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
830,SC1,EV192,12/1/23,2.826027397,73,3.66,0.44,3.2,100,49.6,96.4,NA,NA,206.3,59.0625,19.94535519,13532,13606,0.120218579,22.8125,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
831,SC1,EV192,12/4/23,2.5,75,3.95,0.58,3.38,100,49.6,87.6,NA,NA,187.5,58.87142857,18.98734177,13606,13681,0.146835443,22.18934911,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
832,SC1,EV192,12/5/23,2.483333333,42,2.56,0.36,2.18,100,51.2,48.8,NA,NA,104.3,76.38571429,16.40625,13688,13730,0.140625,19.26605505,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
833,SC1,EV192,12/6/23,2.691666667,48,2.46,0.53,1.93,100,63.2,60.4,NA,NA,129.2,63.92222222,19.51219512,13730,13780,0.215447154,24.87046632,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
834,SC1,EV192,12/7/23,2.319354839,31,1.52,0.33,1.19,100,71.6,33.6,NA,NA,71.9,56.875,20.39473684,13780,13811,0.217105263,26.05042017,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
835,SC1,EV192,12/8/23,2.7125,48,2.88,0.54,2.34,99.6,44,60.8,NA,NA,130.2,57.68,16.66666667,13811,13862,0.1875,20.51282051,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
836,SC1,EV192,12/11/23,2.535135135,74,3.76,0.43,3.34,100,45.6,87.6,NA,NA,187.6,58.57777778,19.68085106,13862,13938,0.114361702,22.15568862,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
837,SC1,EV192,12/12/23,2.3,32,1.64,0.42,1.22,100,70,34.4,NA,NA,73.6,56.05,19.51219512,13938,13970,0.256097561,26.2295082,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
838,SC1,EV192,12/13/23,2.648837209,43,2.36,0.67,1.69,100,72,53.2,NA,NA,113.9,59.71666667,18.22033898,14006,14051,0.283898305,25.44378698,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
839,SC1,EV192,12/14/23,2.472580645,62,3.49,0.68,2.79,100,30,71.6,NA,NA,153.3,63.58666667,17.76504298,14051,14140,0.194842407,22.22222222,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
840,SC1,EV192,12/15/23,2.389473684,38,2.07,0.47,1.59,100,75.2,42.4,NA,NA,90.8,62.08333333,18.35748792,14140,14179,0.22705314,23.89937107,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
841,SC1,EV193,10/12/22,1.669620253,79,4.27,0.87,3.4,100,62,61.6,NA,NA,131.9,71.31666667,18.50117096,1000,1079,0.203747073,23.23529412,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
842,SC1,EV193,1/3/23,2.275609756,41,3.02,0.8,2.22,100,56,43.6,NA,NA,93.3,53.55,13.57615894,3124,3165,0.264900662,18.46846847,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
843,SC1,EV193,1/4/23,1.825,60,3.83,1.01,2.82,100,65.6,51.2,NA,NA,109.5,63.275,15.66579634,3210,3270,0.263707572,21.27659574,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
844,SC1,EV193,1/6/23,2.535714286,28,2.31,0.79,1.52,100,66.8,33.2,NA,NA,71,49.86666667,12.12121212,3342,3370,0.341991342,18.42105263,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
845,SC1,EV193,1/9/23,1.927631579,76,5.6,1.64,3.96,100,59.6,68.4,NA,NA,146.5,59.25,13.57142857,3419,3495,0.292857143,19.19191919,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
846,SC1,EV193,1/31/23,2.691836735,49,2.92,0.54,2.38,100,38,61.6,NA,NA,131.9,49.44545455,16.78082192,3574,3623,0.184931507,20.58823529,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
847,SC1,EV193,2/1/23,1.682142857,28,1.07,0.15,0.92,62.8,40.8,22,NA,NA,47.1,65.6,26.1682243,3655,3683,0.140186916,30.43478261,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
848,SC1,EV193,2/6/23,2.013513514,37,2.57,0.73,1.84,96.8,62,34.8,NA,NA,74.5,51.85,14.39688716,3714,3751,0.284046693,20.10869565,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
849,SC1,EV193,2/8/23,2.234375,64,3.72,1.02,2.69,100,56,66.8,NA,NA,143,63.05,17.20430108,3885,3949,0.274193548,23.79182156,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
850,SC1,EV193,2/9/23,2.277142857,35,2.69,0.75,1.94,100,62.8,37.2,NA,NA,79.7,55.03333333,13.01115242,3949,3984,0.278810409,18.04123711,SC1 IC,SC,Fleet36,2023,2022,44846,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
